VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,"12/1/2020, 10:50:08 AM","12/1/2020, 10:57:58 AM",1,2.48,1,N,263,161,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,-
2,"12/1/2020, 11:25:00 AM","12/1/2020, 11:47:12 AM",1,9.62,1,N,132,198,1,28,0.5,0.5,5.86,0,0.3,35.16,0,-
2,"12/1/2020, 11:10:28 AM","12/1/2020, 11:18:54 AM",1,1,1,N,100,233,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,-
2,"12/1/2020, 8:22:36 PM","12/1/2020, 8:27:04 PM",1,0.81,1,N,234,186,1,5,0.5,0.5,1,0,0.3,9.8,2.5,-
2,"12/1/2020, 8:37:35 PM","12/1/2020, 8:43:46 PM",1,0.48,1,N,164,170,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5,-
1,"12/1/2020, 11:11:41 AM","12/1/2020, 11:13:50 AM",1,0.4,1,N,141,237,1,4,2.5,0.5,1.45,0,0.3,8.75,2.5,-
1,"12/1/2020, 11:15:24 AM","12/1/2020, 11:19:10 AM",1,0.9,1,N,230,230,2,5,3,0.5,0,0,0.3,8.8,2.5,-
2,"12/1/2020, 11:09:53 AM","12/1/2020, 11:17:30 AM",1,1.89,1,N,48,90,1,8,0.5,0.5,0.2,0,0.3,12,2.5,-
1,"12/1/2020, 11:19:11 AM","12/1/2020, 11:44:45 AM",2,15.3,1,N,132,175,1,41.5,0,0.5,0,0,0.3,42.3,0,-
2,"12/1/2020, 11:28:06 AM","12/1/2020, 11:33:56 AM",1,1.12,1,N,238,239,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5,-
2,"12/1/2020, 11:14:19 AM","12/1/2020, 11:18:09 AM",1,0.75,1,N,100,68,1,4.5,0.5,0.5,2.08,0,0.3,10.38,2.5,-
2,"12/1/2020, 11:13:22 AM","12/1/2020, 11:27:16 AM",1,4.03,1,N,239,107,1,14,0.5,0.5,2.85,0,0.3,20.65,2.5,-
2,"12/1/2020, 11:16:25 AM","12/1/2020, 11:48:19 AM",4,23.86,1,N,132,115,1,62.5,0.5,0.5,80,12.24,0.3,156.04,0,-
2,"12/1/2020, 10:59:22 AM","12/1/2020, 11:28:16 AM",1,17.66,1,N,132,49,2,47.5,0.5,0.5,0,0,0.3,48.8,0,-
2,"12/1/2020, 10:32:40 AM","12/1/2020, 10:39:34 AM",1,0,2,N,244,244,2,52,0,0.5,0,0,0.3,52.8,0,-
2,"12/1/2020, 10:41:37 AM","12/1/2020, 10:59:53 AM",2,15.55,2,N,250,132,1,52,0,0.5,5,6.12,0.3,63.92,0,-
2,"12/1/2020, 11:28:42 AM","12/1/2020, 11:51:56 AM",1,8.91,1,N,226,261,1,27.5,0.5,0.5,3,0,0.3,34.3,2.5,-
2,"12/1/2020, 10:49:05 AM","12/1/2020, 10:59:58 AM",1,2.52,1,N,48,140,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5,-
2,"12/1/2020, 11:16:18 AM","12/1/2020, 11:29:16 AM",1,3.76,1,N,163,231,1,12.5,0.5,0.5,2.44,0,0.3,18.74,2.5,-
1,"12/1/2020, 10:33:11 AM","12/1/2020, 10:35:19 AM",1,0.8,1,N,141,233,1,4.5,3,0.5,0,0,0.3,8.3,2.5,-
1,"12/1/2020, 11:10:36 AM","12/1/2020, 11:20:06 AM",1,2.5,1,N,48,141,1,9.5,3,0.5,4.7,0,0.3,18,2.5,-
2,"12/1/2020, 10:57:30 AM","12/1/2020, 11:19:52 AM",1,11.7,1,N,107,14,1,33.5,0.5,0.5,6,0,0.3,43.3,2.5,-
2,"12/1/2020, 10:59:54 AM","12/1/2020, 11:03:45 AM",1,1.13,1,N,100,161,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5,-
1,"12/1/2020, 12:01:05 PM","12/1/2020, 12:02:21 PM",6,0,1,N,145,145,2,3,0,0.5,0,0,0.3,3.8,0,-
1,"12/1/2020, 12:06:27 PM","12/1/2020, 12:06:42 PM",1,0,1,Y,146,146,2,2.5,0,0.5,0,0,0.3,3.3,0,-
1,"12/1/2020, 11:43:27 AM","12/1/2020, 11:50:59 AM",1,1.5,1,N,186,161,1,7,2.5,0.5,2.06,0,0.3,12.36,2.5,-
1,"12/1/2020, 12:11:31 PM","12/1/2020, 12:16:14 PM",1,0.8,1,N,68,246,1,5.5,2.5,0.5,0,0,0.3,8.8,2.5,-
2,"12/1/2020, 11:32:19 AM","12/1/2020, 11:43:56 AM",1,3.51,1,N,90,140,1,12.5,0,0.5,0,0,0.3,15.8,2.5,-
1,"12/1/2020, 11:44:55 AM","12/1/2020, 11:54:32 AM",1,1.7,1,N,238,41,2,8.5,0,0.5,0,0,0.3,9.3,0,-
1,"12/1/2020, 12:28:12 PM","12/1/2020, 12:35:19 PM",1,2.2,1,N,151,48,1,8.5,2.5,0.5,0,0,0.3,11.8,2.5,-
2,"12/1/2020, 11:50:27 AM","12/1/2020, 11:56:00 AM",1,1.28,1,N,68,48,2,6,0,0.5,0,0,0.3,9.3,2.5,-
2,"12/1/2020, 11:56:27 AM","12/1/2020, 12:18:20 PM",1,4.22,1,N,48,74,2,18,0,0.5,0,0,0.3,21.3,2.5,-
1,"12/1/2020, 11:42:08 AM","12/1/2020, 11:55:18 AM",1,5,1,N,4,75,1,16.5,2.5,0.5,3,0,0.3,22.8,2.5,-
1,"12/1/2020, 12:01:30 PM","12/1/2020, 12:08:00 PM",1,0.9,1,N,237,140,1,6.5,2.5,0.5,1.95,0,0.3,11.75,2.5,-
1,"12/1/2020, 12:13:54 PM","12/1/2020, 12:16:32 PM",1,1,1,N,237,161,1,4.5,2.5,0.5,0.8,0,0.3,8.6,2.5,-
2,"12/1/2020, 11:58:02 AM","12/1/2020, 12:10:40 PM",6,1.61,1,N,100,137,1,9.5,0,0.5,1,0,0.3,13.8,2.5,-
1,"12/1/2020, 12:17:29 PM","12/1/2020, 12:21:01 PM",1,0.7,1,N,186,230,2,4.5,2.5,0.5,0,0,0.3,7.8,2.5,-
1,"12/1/2020, 11:54:03 AM","12/1/2020, 12:00:17 PM",1,0.9,1,N,209,231,1,6,3,0.5,1.2,0,0.3,11,2.5,-
1,"12/1/2020, 11:55:35 AM","12/1/2020, 12:08:19 PM",1,2.3,1,N,143,140,1,11,2.5,0.5,2.85,0,0.3,17.15,2.5,-
2,"12/1/2020, 11:39:41 AM","12/1/2020, 11:44:13 AM",1,0.55,1,N,141,237,1,5,0,0.5,0.42,0,0.3,8.72,2.5,-
2,"12/1/2020, 11:40:27 AM","12/1/2020, 11:45:44 AM",5,1.56,1,N,249,107,1,7,0,0.5,1.03,0,0.3,11.33,2.5,-
2,"12/1/2020, 12:25:04 PM","12/1/2020, 12:33:31 PM",6,1.98,1,N,74,42,2,9,0,0.5,0,0,0.3,9.8,0,-
2,"12/1/2020, 11:44:33 AM","12/1/2020, 11:49:36 AM",3,1.74,1,N,237,162,1,7,0,0.5,1,0,0.3,11.3,2.5,-
2,"12/1/2020, 11:57:30 AM","12/1/2020, 12:02:47 PM",2,1.09,1,N,186,161,1,6,0,0.5,1.86,0,0.3,11.16,2.5,-
2,"12/1/2020, 12:13:08 PM","12/1/2020, 12:17:21 PM",3,1.15,1,N,186,230,1,5.5,0,0.5,2.2,0,0.3,11,2.5,-
2,"12/1/2020, 11:49:50 AM","12/1/2020, 12:12:46 PM",4,11.29,1,N,132,9,1,31.5,0,0.5,9.69,0,0.3,41.99,0,-
2,"12/1/2020, 11:44:05 AM","12/1/2020, 11:56:32 AM",1,4.18,1,N,24,233,1,14,0,0.5,5.19,0,0.3,22.49,2.5,-
2,"12/1/2020, 12:29:05 PM","12/1/2020, 12:46:48 PM",3,3.98,1,N,239,170,1,16,0,0.5,3,0,0.3,22.3,2.5,-
1,"12/1/2020, 11:36:02 AM","12/1/2020, 11:37:40 AM",1,0.2,1,N,238,238,2,3,2.5,0.5,0,0,0.3,6.3,2.5,-
1,"12/1/2020, 11:41:10 AM","12/1/2020, 11:41:27 AM",1,0,1,N,238,238,3,2.5,2.5,0.5,0,0,0.3,5.8,2.5,-
1,"12/1/2020, 11:41:48 AM","12/1/2020, 11:44:32 AM",1,0.8,1,N,238,166,1,4.5,2.5,0.5,0,0,0.3,7.8,2.5,-
1,"12/1/2020, 11:59:26 AM","12/1/2020, 12:03:05 PM",2,0.7,1,N,142,142,1,5,2.5,0.5,1.65,0,0.3,9.95,2.5,-
1,"12/1/2020, 12:04:43 PM","12/1/2020, 12:11:08 PM",1,2.5,1,N,142,166,1,9,2.5,0.5,2.45,0,0.3,14.75,2.5,-
1,"12/1/2020, 12:16:19 PM","12/1/2020, 12:23:48 PM",1,1.8,1,N,24,142,1,8,2.5,0.5,1.5,0,0.3,12.8,2.5,-
2,"12/1/2020, 12:28:48 PM","12/1/2020, 12:43:22 PM",1,4.51,1,N,233,256,1,15.5,0,0.5,6.2,0,0.3,25,2.5,-
2,"12/1/2020, 12:08:23 PM","12/1/2020, 12:17:29 PM",1,2.1,1,N,24,143,1,9,0,0.5,0,0,0.3,12.3,2.5,-
2,"12/1/2020, 11:45:01 AM","12/1/2020, 12:13:07 PM",1,16.61,2,N,229,132,1,52,0,0.5,12.28,6.12,0.3,73.7,2.5,-
2,"12/1/2020, 12:29:07 PM","12/1/2020, 12:36:59 PM",1,1.66,1,N,239,166,1,8,0,0.5,2.26,0,0.3,13.56,2.5,-
2,"12/1/2020, 12:03:57 PM","12/1/2020, 12:09:12 PM",2,0.64,1,N,262,263,1,5.5,0,0.5,1.76,0,0.3,10.56,2.5,-
2,"12/1/2020, 12:10:50 PM","12/1/2020, 12:14:47 PM",2,1.13,1,N,262,140,1,5.5,0,0.5,1.76,0,0.3,10.56,2.5,-
1,"12/1/2020, 11:43:38 AM","12/1/2020, 11:48:24 AM",1,0.9,1,N,100,170,1,5.5,2.5,0.5,2.2,0,0.3,11,2.5,-
1,"12/1/2020, 11:55:08 AM","12/1/2020, 11:55:14 AM",1,0,1,N,186,186,3,2.5,2.5,0.5,0,0,0.3,5.8,2.5,-
1,"12/1/2020, 12:18:17 PM","12/1/2020, 12:37:56 PM",1,4.7,1,N,186,75,1,18,2.5,0.5,3.5,0,0.3,24.8,2.5,-
1,"12/1/2020, 12:17:27 PM","12/1/2020, 12:20:12 PM",2,0.4,1,N,164,100,2,4,3.5,0.5,0,0,0.3,8.3,2.5,-
2,"12/1/2020, 12:37:24 PM","12/1/2020, 12:41:18 PM",1,0.46,1,N,237,140,2,4.5,0,0.5,0,0,0.3,7.8,2.5,-
2,"12/1/2020, 12:46:24 PM","12/1/2020, 12:54:33 PM",1,1.55,1,N,140,162,2,8,0,0.5,0,0,0.3,11.3,2.5,-
2,"12/1/2020, 1:14:01 PM","12/1/2020, 1:16:29 PM",1,0.93,1,N,75,74,2,4.5,0,0.5,0,0,0.3,5.3,0,-
2,"12/1/2020, 1:27:02 PM","12/1/2020, 1:30:57 PM",1,0.83,1,N,74,42,2,5,0,0.5,0,0,0.3,5.8,0,-
1,"12/1/2020, 12:04:40 PM","12/1/2020, 12:16:43 PM",1,2.8,1,N,224,141,1,12,2.5,0.5,2.5,0,0.3,17.8,2.5,-
1,"12/1/2020, 12:24:46 PM","12/1/2020, 12:53:23 PM",1,6.2,1,N,140,129,1,24,2.5,0.5,3,0,0.3,30.3,2.5,-
1,"12/1/2020, 11:53:42 AM","12/1/2020, 11:56:48 AM",1,1,1,N,263,237,2,5,2.5,0.5,0,0,0.3,8.3,2.5,-
1,"12/1/2020, 12:01:12 PM","12/1/2020, 12:06:41 PM",1,1,1,N,237,161,1,6,2.5,0.5,1.85,0,0.3,11.15,2.5,-
1,"12/1/2020, 12:28:14 PM","12/1/2020, 12:35:08 PM",1,1.4,1,N,141,161,1,7.5,2.5,0.5,2.7,0,0.3,13.5,2.5,-
2,"12/1/2020, 12:16:15 PM","12/1/2020, 12:20:20 PM",1,0.9,1,N,170,137,2,5.5,0,0.5,0,0,0.3,8.8,2.5,-
2,"12/1/2020, 12:27:08 PM","12/1/2020, 12:32:21 PM",1,0.94,1,N,107,234,1,5.5,0,0.5,2.2,0,0.3,11,2.5,-
1,"12/1/2020, 12:01:49 PM","12/1/2020, 12:07:22 PM",1,1.2,1,N,186,161,1,6.5,2.5,0.5,1.95,0,0.3,11.75,2.5,-
1,"12/1/2020, 12:26:43 PM","12/1/2020, 12:31:56 PM",1,1.2,1,N,186,161,1,6,2.5,0.5,0.93,0,0.3,10.23,2.5,-
2,"12/1/2020, 11:30:11 AM","12/1/2020, 11:37:01 AM",1,1.28,1,N,100,246,1,7,0,0.5,3.09,0,0.3,13.39,2.5,-
2,"12/1/2020, 11:41:22 AM","12/1/2020, 11:44:50 AM",1,1.12,1,N,50,142,2,5.5,0,0.5,0,0,0.3,8.8,2.5,-
1,"12/1/2020, 12:27:33 PM","12/1/2020, 12:46:40 PM",1,6.3,1,N,116,100,1,21.5,2.5,0.5,4,0,0.3,28.8,2.5,-
2,"12/1/2020, 11:54:55 AM","12/1/2020, 12:00:18 PM",1,1.29,1,N,249,234,2,6,0,0.5,0,0,0.3,9.3,2.5,-
2,"12/1/2020, 12:07:38 PM","12/1/2020, 12:14:10 PM",1,1.76,1,N,249,100,1,7.5,0,0.5,1.08,0,0.3,11.88,2.5,-
2,"12/1/2020, 12:17:35 PM","12/1/2020, 12:35:09 PM",1,4.86,1,N,90,151,1,18,0,0.5,0,0,0.3,21.3,2.5,-
1,"12/1/2020, 12:24:37 PM","12/1/2020, 12:32:08 PM",1,1.7,1,N,142,237,1,8,2.5,0.5,2.8,0,0.3,14.1,2.5,-
1,"12/1/2020, 11:33:06 AM","12/1/2020, 11:35:41 AM",1,1,1,N,236,75,2,4.5,2.5,0.5,0,0,0.3,7.8,2.5,-
1,"12/1/2020, 12:12:08 PM","12/1/2020, 12:21:12 PM",1,2.7,1,N,236,161,1,10,2.5,0.5,2.65,0,0.3,15.95,2.5,-
2,"12/1/2020, 11:40:16 AM","12/1/2020, 11:46:43 AM",1,1.41,1,N,262,236,2,7,0,0.5,0,0,0.3,10.3,2.5,-
2,"12/1/2020, 11:51:01 AM","12/1/2020, 12:05:24 PM",1,4.64,1,N,236,114,1,15.5,0,0.5,3.76,0,0.3,22.56,2.5,-
1,"12/1/2020, 12:21:09 PM","12/1/2020, 12:32:12 PM",1,2.1,1,N,237,137,1,10,2.5,0.5,2.65,0,0.3,15.95,2.5,-
1,"12/1/2020, 11:45:46 AM","12/1/2020, 11:57:30 AM",1,6.8,1,N,263,88,1,20,2.5,0.5,4.65,0,0.3,27.95,2.5,-
1,"12/1/2020, 11:39:55 AM","12/1/2020, 11:51:05 AM",1,2.6,1,N,264,264,1,10.5,0,0.5,2.25,0,0.3,13.55,0,-
1,"12/1/2020, 12:28:59 PM","12/1/2020, 12:33:48 PM",1,1.6,1,N,229,237,2,6.5,2.5,0.5,0,0,0.3,9.8,2.5,-
1,"12/1/2020, 12:04:05 PM","12/1/2020, 12:08:03 PM",1,0.9,1,N,100,161,1,5,2.5,0.5,1,0,0.3,9.3,2.5,-
1,"12/1/2020, 12:16:47 PM","12/1/2020, 12:38:58 PM",1,5,1,N,100,41,1,19,2.5,0.5,4,0,0.3,26.3,2.5,-
1,"12/1/2020, 11:58:32 AM","12/1/2020, 12:36:33 PM",1,19.9,1,N,132,119,2,54,0.5,0.5,0,6.12,0.3,61.42,0,-
2,"12/1/2020, 11:42:37 AM","12/1/2020, 11:45:45 AM",1,0.95,1,N,186,264,1,5,0,0.5,3,0,0.3,11.3,2.5,-
2,"12/1/2020, 11:59:01 AM","12/1/2020, 12:06:20 PM",1,1.98,1,N,186,114,1,8,0,0.5,2.26,0,0.3,13.56,2.5,-
2,"12/1/2020, 12:18:03 PM","12/1/2020, 12:28:08 PM",1,2.79,1,N,186,140,1,10.5,0,0.5,2.76,0,0.3,16.56,2.5,-
2,"12/1/2020, 12:20:46 PM","12/1/2020, 12:33:29 PM",2,3.07,1,N,186,140,1,11.5,0,0.5,3.7,0,0.3,18.5,2.5,-
1,"12/1/2020, 11:43:25 AM","12/1/2020, 11:46:58 AM",1,1.1,1,N,79,137,1,5.5,2.5,0.5,2.6,0,0.3,11.4,2.5,-
1,"12/1/2020, 11:50:06 AM","12/1/2020, 11:53:37 AM",1,1.4,1,N,233,141,1,6,2.5,0.5,0.93,0,0.3,10.23,2.5,-
1,"12/1/2020, 12:22:21 PM","12/1/2020, 12:25:13 PM",1,0.8,1,N,229,140,1,4.5,2.5,0.5,1,0,0.3,8.8,2.5,-
2,"12/1/2020, 11:58:04 AM","12/1/2020, 12:08:12 PM",1,3,1,N,107,237,1,10.5,0,0.5,1.5,0,0.3,15.3,2.5,-
1,"12/1/2020, 12:24:20 PM","12/1/2020, 12:26:06 PM",1,0.4,1,N,224,137,1,3.5,2.5,0.5,1.35,0,0.3,8.15,2.5,-
2,"12/1/2020, 12:25:16 PM","12/1/2020, 12:28:08 PM",1,1.07,1,N,141,262,1,5,0,0.5,1.66,0,0.3,9.96,2.5,-
1,"12/1/2020, 11:30:51 AM","12/1/2020, 11:57:13 AM",1,11.8,1,N,48,228,2,35,2.5,0.5,0,0,0.3,38.3,2.5,-
1,"12/1/2020, 12:27:55 PM","12/1/2020, 12:38:59 PM",1,3.4,1,N,231,170,1,11.5,2.5,0.5,2.95,0,0.3,17.75,2.5,-
